Summary,Contract ID,Customer ID,Vehicle ID,Product ID
"Contract 204: Lease of Vehicle V4069 under Product P2022 with Lease Start Date: 2025-07-14, Lease Expiry Date: 2029-06-23, for 48 months, EMI 398 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",204,4452,V4069,P2022
"Contract 205: Lease of Vehicle V4022 under Product P2045 with Lease Start Date: 2025-01-11, Lease Expiry Date: 2026-01-06, for 12 months, EMI 941 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",205,1243,V4022,P2045
"Contract 206: Lease of Vehicle V4085 under Product P2045 with Lease Start Date: 2023-09-09, Lease Expiry Date: 2026-08-24, for 36 months, EMI 559 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",206,2705,V4085,P2045
"Contract 207: Lease of Vehicle V4059 under Product P2023 with Lease Start Date: 2024-01-23, Lease Expiry Date: 2028-01-02, for 48 months, EMI 333 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",207,3193,V4059,P2023
"Contract 208: Lease of Vehicle V4049 under Product P2031 with Lease Start Date: 2024-10-21, Lease Expiry Date: 2027-10-06, for 36 months, EMI 825 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",208,1751,V4049,P2031
"Contract 209: Lease of Vehicle V4087 under Product P2024 with Lease Start Date: 2024-09-04, Lease Expiry Date: 2026-08-25, for 24 months, EMI 679 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",209,1398,V4087,P2024
"Contract 210: Lease of Vehicle V4063 under Product P2037 with Lease Start Date: 2023-09-25, Lease Expiry Date: 2026-09-09, for 36 months, EMI 687 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",210,1600,V4063,P2037
"Contract 211: Lease of Vehicle V4081 under Product P2010 with Lease Start Date: 2024-04-30, Lease Expiry Date: 2026-04-20, for 24 months, EMI 624 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",211,4056,V4081,P2010
"Contract 212: Lease of Vehicle V4048 under Product P2013 with Lease Start Date: 2024-07-02, Lease Expiry Date: 2027-06-17, for 36 months, EMI 501 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",212,3599,V4048,P2013
"Contract 213: Lease of Vehicle V4009 under Product P2005 with Lease Start Date: 2024-04-13, Lease Expiry Date: 2025-04-08, for 12 months, EMI 669 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",213,1243,V4009,P2005
"Contract 214: Lease of Vehicle V4055 under Product P2008 with Lease Start Date: 2024-03-07, Lease Expiry Date: 2028-02-15, for 48 months, EMI 447 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",214,3178,V4055,P2008
"Contract 215: Lease of Vehicle V4006 under Product P2032 with Lease Start Date: 2023-11-10, Lease Expiry Date: 2024-11-04, for 12 months, EMI 793 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",215,3314,V4006,P2032
"Contract 216: Lease of Vehicle V4015 under Product P2006 with Lease Start Date: 2023-12-29, Lease Expiry Date: 2025-12-18, for 24 months, EMI 956 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",216,1264,V4015,P2006
"Contract 217: Lease of Vehicle V4049 under Product P2036 with Lease Start Date: 2024-08-05, Lease Expiry Date: 2026-07-26, for 24 months, EMI 733 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",217,4053,V4049,P2036
"Contract 218: Lease of Vehicle V4025 under Product P2032 with Lease Start Date: 2023-10-09, Lease Expiry Date: 2024-10-03, for 12 months, EMI 735 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",218,2486,V4025,P2032
"Contract 219: Lease of Vehicle V4063 under Product P2032 with Lease Start Date: 2024-01-16, Lease Expiry Date: 2026-12-31, for 36 months, EMI 576 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",219,1082,V4063,P2032
"Contract 220: Lease of Vehicle V4007 under Product P2045 with Lease Start Date: 2024-01-18, Lease Expiry Date: 2025-01-12, for 12 months, EMI 438 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",220,1050,V4007,P2045
"Contract 221: Lease of Vehicle V4044 under Product P2048 with Lease Start Date: 2025-06-06, Lease Expiry Date: 2028-05-21, for 36 months, EMI 337 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",221,1405,V4044,P2048
"Contract 222: Lease of Vehicle V4024 under Product P2045 with Lease Start Date: 2025-03-26, Lease Expiry Date: 2028-03-10, for 36 months, EMI 354 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",222,1405,V4024,P2045
"Contract 223: Lease of Vehicle V4024 under Product P2010 with Lease Start Date: 2025-02-01, Lease Expiry Date: 2027-01-22, for 24 months, EMI 380 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",223,1902,V4024,P2010
"Contract 224: Lease of Vehicle V4066 under Product P2007 with Lease Start Date: 2024-07-09, Lease Expiry Date: 2025-07-04, for 12 months, EMI 803 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",224,2041,V4066,P2007
"Contract 225: Lease of Vehicle V4088 under Product P2017 with Lease Start Date: 2023-09-18, Lease Expiry Date: 2027-08-28, for 48 months, EMI 661 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",225,1243,V4088,P2017
"Contract 226: Lease of Vehicle V4081 under Product P2020 with Lease Start Date: 2024-05-27, Lease Expiry Date: 2027-05-12, for 36 months, EMI 615 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",226,3413,V4081,P2020
"Contract 227: Lease of Vehicle V4009 under Product P2028 with Lease Start Date: 2023-09-29, Lease Expiry Date: 2027-09-08, for 48 months, EMI 750 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",227,1682,V4009,P2028
"Contract 228: Lease of Vehicle V4017 under Product P2047 with Lease Start Date: 2025-07-14, Lease Expiry Date: 2027-07-04, for 24 months, EMI 752 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",228,2695,V4017,P2047
"Contract 229: Lease of Vehicle V4058 under Product P2001 with Lease Start Date: 2024-09-24, Lease Expiry Date: 2027-09-09, for 36 months, EMI 562 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",229,1405,V4058,P2001
"Contract 230: Lease of Vehicle V4076 under Product P2038 with Lease Start Date: 2023-10-11, Lease Expiry Date: 2027-09-20, for 48 months, EMI 981 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",230,1202,V4076,P2038
"Contract 231: Lease of Vehicle V4066 under Product P2033 with Lease Start Date: 2024-08-31, Lease Expiry Date: 2026-08-21, for 24 months, EMI 471 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",231,2692,V4066,P2033
"Contract 232: Lease of Vehicle V4081 under Product P2007 with Lease Start Date: 2023-12-18, Lease Expiry Date: 2025-12-07, for 24 months, EMI 917 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",232,3814,V4081,P2007
"Contract 233: Lease of Vehicle V4051 under Product P2018 with Lease Start Date: 2024-12-08, Lease Expiry Date: 2028-11-17, for 48 months, EMI 426 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",233,4761,V4051,P2018
"Contract 234: Lease of Vehicle V4070 under Product P2036 with Lease Start Date: 2024-04-19, Lease Expiry Date: 2026-04-09, for 24 months, EMI 702 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",234,1080,V4070,P2036
"Contract 235: Lease of Vehicle V4015 under Product P2015 with Lease Start Date: 2024-10-14, Lease Expiry Date: 2028-09-23, for 48 months, EMI 513 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",235,3386,V4015,P2015
"Contract 236: Lease of Vehicle V4008 under Product P2001 with Lease Start Date: 2024-05-27, Lease Expiry Date: 2028-05-06, for 48 months, EMI 746 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",236,3383,V4008,P2001
"Contract 237: Lease of Vehicle V4098 under Product P2032 with Lease Start Date: 2024-01-21, Lease Expiry Date: 2027-12-31, for 48 months, EMI 328 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",237,2698,V4098,P2032
"Contract 238: Lease of Vehicle V4064 under Product P2043 with Lease Start Date: 2023-10-29, Lease Expiry Date: 2024-10-23, for 12 months, EMI 667 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",238,1529,V4064,P2043
"Contract 239: Lease of Vehicle V4031 under Product P2026 with Lease Start Date: 2024-08-16, Lease Expiry Date: 2028-07-26, for 48 months, EMI 628 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",239,1064,V4031,P2026
"Contract 240: Lease of Vehicle V4076 under Product P2020 with Lease Start Date: 2023-12-09, Lease Expiry Date: 2027-11-18, for 48 months, EMI 597 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",240,2989,V4076,P2020
"Contract 241: Lease of Vehicle V4025 under Product P2019 with Lease Start Date: 2024-06-02, Lease Expiry Date: 2025-05-28, for 12 months, EMI 939 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",241,3997,V4025,P2019
"Contract 242: Lease of Vehicle V4020 under Product P2020 with Lease Start Date: 2023-11-23, Lease Expiry Date: 2024-11-17, for 12 months, EMI 585 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",242,3222,V4020,P2020
"Contract 243: Lease of Vehicle V4025 under Product P2039 with Lease Start Date: 2025-04-01, Lease Expiry Date: 2029-03-11, for 48 months, EMI 493 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",243,2869,V4025,P2039
"Contract 244: Lease of Vehicle V4056 under Product P2003 with Lease Start Date: 2024-08-27, Lease Expiry Date: 2028-08-06, for 48 months, EMI 654 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",244,4760,V4056,P2003
"Contract 245: Lease of Vehicle V4063 under Product P2017 with Lease Start Date: 2023-12-15, Lease Expiry Date: 2026-11-29, for 36 months, EMI 434 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",245,1124,V4063,P2017
"Contract 246: Lease of Vehicle V4008 under Product P2035 with Lease Start Date: 2024-12-22, Lease Expiry Date: 2028-12-01, for 48 months, EMI 874 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",246,2570,V4008,P2035
"Contract 247: Lease of Vehicle V4067 under Product P2022 with Lease Start Date: 2023-10-25, Lease Expiry Date: 2026-10-09, for 36 months, EMI 744 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",247,3017,V4067,P2022
"Contract 248: Lease of Vehicle V4018 under Product P2045 with Lease Start Date: 2023-12-17, Lease Expiry Date: 2027-11-26, for 48 months, EMI 991 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",248,4014,V4018,P2045
"Contract 249: Lease of Vehicle V4040 under Product P2020 with Lease Start Date: 2024-07-02, Lease Expiry Date: 2025-06-27, for 12 months, EMI 552 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",249,1227,V4040,P2020
"Contract 250: Lease of Vehicle V4055 under Product P2011 with Lease Start Date: 2025-05-02, Lease Expiry Date: 2029-04-11, for 48 months, EMI 703 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",250,2081,V4055,P2011
"Contract 251: Lease of Vehicle V4068 under Product P2018 with Lease Start Date: 2025-05-25, Lease Expiry Date: 2026-05-20, for 12 months, EMI 344 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",251,1977,V4068,P2018
"Contract 252: Lease of Vehicle V4033 under Product P2047 with Lease Start Date: 2023-09-04, Lease Expiry Date: 2025-08-24, for 24 months, EMI 578 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",252,1082,V4033,P2047
"Contract 253: Lease of Vehicle V4093 under Product P2008 with Lease Start Date: 2024-09-25, Lease Expiry Date: 2027-09-10, for 36 months, EMI 598 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",253,3267,V4093,P2008
"Contract 254: Lease of Vehicle V4020 under Product P2033 with Lease Start Date: 2023-12-30, Lease Expiry Date: 2026-12-14, for 36 months, EMI 512 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: yes",254,1971,V4020,P2033
"Contract 255: Lease of Vehicle V4050 under Product P2036 with Lease Start Date: 2025-03-11, Lease Expiry Date: 2028-02-24, for 36 months, EMI 978 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",255,4349,V4050,P2036
"Contract 256: Lease of Vehicle V4031 under Product P2038 with Lease Start Date: 2023-11-28, Lease Expiry Date: 2027-11-07, for 48 months, EMI 300 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: yes",256,1493,V4031,P2038
"Contract 257: Lease of Vehicle V4033 under Product P2031 with Lease Start Date: 2024-10-25, Lease Expiry Date: 2026-10-15, for 24 months, EMI 837 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",257,1452,V4033,P2031
"Contract 258: Lease of Vehicle V4060 under Product P2035 with Lease Start Date: 2025-04-09, Lease Expiry Date: 2026-04-04, for 12 months, EMI 699 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",258,2214,V4060,P2035
"Contract 259: Lease of Vehicle V4004 under Product P2005 with Lease Start Date: 2023-12-21, Lease Expiry Date: 2025-12-10, for 24 months, EMI 338 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",259,1649,V4004,P2005
"Contract 260: Lease of Vehicle V4040 under Product P2011 with Lease Start Date: 2025-04-25, Lease Expiry Date: 2026-04-20, for 12 months, EMI 708 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",260,1811,V4040,P2011
"Contract 261: Lease of Vehicle V4037 under Product P2022 with Lease Start Date: 2025-08-10, Lease Expiry Date: 2028-07-25, for 36 months, EMI 771 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",261,1287,V4037,P2022
"Contract 262: Lease of Vehicle V4046 under Product P2028 with Lease Start Date: 2023-09-25, Lease Expiry Date: 2027-09-04, for 48 months, EMI 741 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",262,1916,V4046,P2028
"Contract 263: Lease of Vehicle V4002 under Product P2007 with Lease Start Date: 2024-02-12, Lease Expiry Date: 2026-02-01, for 24 months, EMI 825 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",263,1227,V4002,P2007
"Contract 264: Lease of Vehicle V4027 under Product P2015 with Lease Start Date: 2024-06-05, Lease Expiry Date: 2027-05-21, for 36 months, EMI 801 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",264,1124,V4027,P2015
"Contract 265: Lease of Vehicle V4002 under Product P2024 with Lease Start Date: 2025-01-08, Lease Expiry Date: 2026-01-03, for 12 months, EMI 546 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",265,1661,V4002,P2024
"Contract 266: Lease of Vehicle V4076 under Product P2023 with Lease Start Date: 2024-10-24, Lease Expiry Date: 2027-10-09, for 36 months, EMI 523 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",266,2338,V4076,P2023
"Contract 267: Lease of Vehicle V4040 under Product P2047 with Lease Start Date: 2023-10-20, Lease Expiry Date: 2026-10-04, for 36 months, EMI 306 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",267,4446,V4040,P2047
"Contract 268: Lease of Vehicle V4089 under Product P2036 with Lease Start Date: 2025-02-09, Lease Expiry Date: 2029-01-19, for 48 months, EMI 613 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",268,4136,V4089,P2036
"Contract 269: Lease of Vehicle V4044 under Product P2024 with Lease Start Date: 2024-10-13, Lease Expiry Date: 2028-09-22, for 48 months, EMI 379 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",269,1356,V4044,P2024
"Contract 270: Lease of Vehicle V4081 under Product P2049 with Lease Start Date: 2024-03-26, Lease Expiry Date: 2026-03-16, for 24 months, EMI 758 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",270,1398,V4081,P2049
"Contract 271: Lease of Vehicle V4083 under Product P2003 with Lease Start Date: 2024-09-02, Lease Expiry Date: 2025-08-28, for 12 months, EMI 958 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",271,4655,V4083,P2003
"Contract 272: Lease of Vehicle V4065 under Product P2035 with Lease Start Date: 2024-10-11, Lease Expiry Date: 2025-10-06, for 12 months, EMI 790 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",272,3107,V4065,P2035
"Contract 273: Lease of Vehicle V4100 under Product P2019 with Lease Start Date: 2025-05-30, Lease Expiry Date: 2026-05-25, for 12 months, EMI 756 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",273,1101,V4100,P2019
"Contract 274: Lease of Vehicle V4023 under Product P2020 with Lease Start Date: 2024-04-12, Lease Expiry Date: 2025-04-07, for 12 months, EMI 735 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",274,1682,V4023,P2020
"Contract 275: Lease of Vehicle V4055 under Product P2011 with Lease Start Date: 2024-03-18, Lease Expiry Date: 2028-02-26, for 48 months, EMI 852 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",275,4866,V4055,P2011
"Contract 276: Lease of Vehicle V4030 under Product P2026 with Lease Start Date: 2023-08-29, Lease Expiry Date: 2024-08-23, for 12 months, EMI 612 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",276,4164,V4030,P2026
"Contract 277: Lease of Vehicle V4002 under Product P2049 with Lease Start Date: 2024-11-25, Lease Expiry Date: 2025-11-20, for 12 months, EMI 343 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",277,4211,V4002,P2049
"Contract 278: Lease of Vehicle V4080 under Product P2046 with Lease Start Date: 2024-10-08, Lease Expiry Date: 2026-09-28, for 24 months, EMI 672 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",278,4716,V4080,P2046
"Contract 279: Lease of Vehicle V4029 under Product P2033 with Lease Start Date: 2024-12-30, Lease Expiry Date: 2027-12-15, for 36 months, EMI 821 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",279,2925,V4029,P2033
"Contract 280: Lease of Vehicle V4022 under Product P2039 with Lease Start Date: 2025-06-26, Lease Expiry Date: 2028-06-10, for 36 months, EMI 441 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",280,2166,V4022,P2039
"Contract 281: Lease of Vehicle V4008 under Product P2002 with Lease Start Date: 2024-12-22, Lease Expiry Date: 2027-12-07, for 36 months, EMI 826 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",281,1352,V4008,P2002
"Contract 282: Lease of Vehicle V4023 under Product P2025 with Lease Start Date: 2024-11-30, Lease Expiry Date: 2027-11-15, for 36 months, EMI 878 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",282,1213,V4023,P2025
"Contract 283: Lease of Vehicle V4065 under Product P2011 with Lease Start Date: 2024-10-16, Lease Expiry Date: 2028-09-25, for 48 months, EMI 838 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",283,2021,V4065,P2011
"Contract 284: Lease of Vehicle V4026 under Product P2049 with Lease Start Date: 2024-01-31, Lease Expiry Date: 2027-01-15, for 36 months, EMI 819 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",284,4752,V4026,P2049
"Contract 285: Lease of Vehicle V4090 under Product P2018 with Lease Start Date: 2023-11-02, Lease Expiry Date: 2026-10-17, for 36 months, EMI 371 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",285,2392,V4090,P2018
"Contract 286: Lease of Vehicle V4023 under Product P2033 with Lease Start Date: 2024-07-06, Lease Expiry Date: 2025-07-01, for 12 months, EMI 485 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",286,1356,V4023,P2033
"Contract 287: Lease of Vehicle V4024 under Product P2034 with Lease Start Date: 2024-08-27, Lease Expiry Date: 2028-08-06, for 48 months, EMI 477 USD, Road Assistance: no, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",287,4194,V4024,P2034
"Contract 288: Lease of Vehicle V4083 under Product P2011 with Lease Start Date: 2025-06-14, Lease Expiry Date: 2027-06-04, for 24 months, EMI 350 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",288,4985,V4083,P2011
"Contract 289: Lease of Vehicle V4054 under Product P2048 with Lease Start Date: 2024-11-22, Lease Expiry Date: 2026-11-12, for 24 months, EMI 452 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",289,2858,V4054,P2048
"Contract 290: Lease of Vehicle V4059 under Product P2032 with Lease Start Date: 2025-04-24, Lease Expiry Date: 2028-04-08, for 36 months, EMI 513 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",290,2588,V4059,P2032
"Contract 291: Lease of Vehicle V4099 under Product P2014 with Lease Start Date: 2024-02-05, Lease Expiry Date: 2026-01-25, for 24 months, EMI 578 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",291,1495,V4099,P2014
"Contract 292: Lease of Vehicle V4091 under Product P2050 with Lease Start Date: 2025-04-14, Lease Expiry Date: 2028-03-29, for 36 months, EMI 852 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",292,4700,V4091,P2050
"Contract 293: Lease of Vehicle V4098 under Product P2043 with Lease Start Date: 2025-02-27, Lease Expiry Date: 2029-02-06, for 48 months, EMI 464 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",293,1044,V4098,P2043
"Contract 294: Lease of Vehicle V4083 under Product P2047 with Lease Start Date: 2024-09-19, Lease Expiry Date: 2026-09-09, for 24 months, EMI 459 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",294,1333,V4083,P2047
"Contract 295: Lease of Vehicle V4007 under Product P2001 with Lease Start Date: 2024-04-30, Lease Expiry Date: 2026-04-20, for 24 months, EMI 576 USD, Road Assistance: yes, Maintenance: no, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",295,1811,V4007,P2001
"Contract 296: Lease of Vehicle V4071 under Product P2003 with Lease Start Date: 2025-04-17, Lease Expiry Date: 2026-04-12, for 12 months, EMI 812 USD, Road Assistance: no, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",296,2256,V4071,P2003
"Contract 297: Lease of Vehicle V4087 under Product P2005 with Lease Start Date: 2024-04-24, Lease Expiry Date: 2026-04-14, for 24 months, EMI 752 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",297,1661,V4087,P2005
"Contract 298: Lease of Vehicle V4093 under Product P2016 with Lease Start Date: 2024-02-24, Lease Expiry Date: 2026-02-13, for 24 months, EMI 571 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",298,3976,V4093,P2016
"Contract 299: Lease of Vehicle V4053 under Product P2024 with Lease Start Date: 2025-04-17, Lease Expiry Date: 2028-04-01, for 36 months, EMI 382 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: no, Preferred Customer: no",299,1287,V4053,P2024
"Contract 300: Lease of Vehicle V4065 under Product P2025 with Lease Start Date: 2024-12-06, Lease Expiry Date: 2025-12-01, for 12 months, EMI 781 USD, Road Assistance: no, Maintenance: no, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",300,1659,V4065,P2025
"Contract 301: Lease of Vehicle V4076 under Product P2016 with Lease Start Date: 2024-09-29, Lease Expiry Date: 2025-09-24, for 12 months, EMI 438 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",301,1619,V4076,P2016
"Contract 302: Lease of Vehicle V4057 under Product P2013 with Lease Start Date: 2025-06-19, Lease Expiry Date: 2027-06-09, for 24 months, EMI 883 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: no, Discount Applied: no, Preferred Customer: no",302,2500,V4057,P2013
"Contract 303: Lease of Vehicle V4063 under Product P2016 with Lease Start Date: 2023-10-12, Lease Expiry Date: 2024-10-06, for 12 months, EMI 876 USD, Road Assistance: yes, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",303,1870,V4063,P2016
"Contract 304: Lease of Vehicle V4028 under Product P2014 with Lease Start Date: 2024-01-06, Lease Expiry Date: 2025-12-26, for 24 months, EMI 601 USD, Road Assistance: yes, Maintenance: no, Existing Customer: no, Discount Applied: no, Preferred Customer: no",304,3721,V4028,P2014
"Contract 305: Lease of Vehicle V4032 under Product P2024 with Lease Start Date: 2024-05-12, Lease Expiry Date: 2026-05-02, for 24 months, EMI 811 USD, Road Assistance: no, Maintenance: yes, Existing Customer: yes, Discount Applied: yes, Preferred Customer: no",305,1372,V4032,P2024
